policyID	statecode	county	point_latitude	point_longitude	line	construction	point_granularity
835519	FL	HARDEE COUNTY	2755329	-8180844	Residential	Wood	1
377518	FL	HARDEE COUNTY	2755329	-8180844	Residential	Wood	1
854779	FL	HARDEE COUNTY	2755329	-8180844	Residential	Wood	1
225793	FL	HARDEE COUNTY	27576679	-81816948	Residential	Wood	1
134141	FL	HARDEE COUNTY	27516562	-81808296	Residential	Masonry	1
902672	FL	HARDEE COUNTY	2750942	-81803307	Residential	Masonry	1
184724	FL	HARDEE COUNTY	27567488	-81815277	Residential	Masonry	3
979126	FL	HARDEE COUNTY	2755366	-8180578	Commercial	Reinforced Masonry	1
885261	FL	HARDEE COUNTY	2755209	-81803993	Commercial	Reinforced Masonry	1
513193	FL	HARDEE COUNTY	2753721	-8180876	Residential	Masonry	1
846590	FL	HARDEE COUNTY	27535843	-81833923	Commercial	Reinforced Masonry	3
592494	FL	HARDEE COUNTY	27535843	-81833923	Residential	Masonry	3
976434	FL	HARDEE COUNTY	27535843	-81833923	Residential	Wood	3
746577	FL	HARDEE COUNTY	27535843	-81833923	Residential	Wood	3
627902	FL	HARDEE COUNTY	27535843	-81833923	Residential	Wood	3
438353	FL	HARDEE COUNTY	27543894	-81817627	Residential	Wood	1
465070	FL	HARDEE COUNTY	27543894	-81817627	Commercial	Reinforced Masonry	1
506794	FL	HARDEE COUNTY	27543894	-81817627	Residential	Wood	1
336779	FL	HARDEE COUNTY	27543894	-81817627	Residential	Wood	1
831898	FL	HARDEE COUNTY	27542606	-81817642	Residential	Masonry	1
440305	FL	HARDEE COUNTY	27542606	-81817642	Residential	Masonry	1
937050	FL	HARDEE COUNTY	27542606	-81817642	Commercial	Reinforced Masonry	1
438009	FL	HARDEE COUNTY	27542606	-81817642	Residential	Wood	1
226192	FL	HARDEE COUNTY	27547095	-81817615	Residential	Masonry	3
274225	FL	HARDEE COUNTY	27547095	-81817615	Residential	Wood	3
722103	FL	HARDEE COUNTY	27586111	-81820168	Commercial	Reinforced Masonry	1
151832	FL	HARDEE COUNTY	27586111	-81820168	Commercial	Reinforced Masonry	1
566039	FL	HARDEE COUNTY	27586111	-81820168	Commercial	Reinforced Masonry	1
140092	FL	HARDEE COUNTY	27586111	-81820168	Commercial	Reinforced Masonry	1
367929	FL	HARDEE COUNTY	27586111	-81820168	Residential	Masonry	1
320383	FL	HIGHLANDS COUNTY	2743556	-8141949	Residential	Masonry	1
337476	FL	HIGHLANDS COUNTY	2744186	-81421539	Commercial	Reinforced Masonry	1
323726	FL	HIGHLANDS COUNTY	2744186	-81421539	Residential	Wood	1
901483	FL	HIGHLANDS COUNTY	2744186	-81421539	Residential	Wood	1
254892	FL	HIGHLANDS COUNTY	2744186	-81421539	Residential	Wood	1
358270	FL	HIGHLANDS COUNTY	2744186	-81421539	Residential	Wood	1
961798	FL	HIGHLANDS COUNTY	2744186	-81421539	Residential	Wood	1
932761	FL	HIGHLANDS COUNTY	2744186	-81421539	Residential	Wood	1
308155	FL	HIGHLANDS COUNTY	2744186	-81421204	Residential	Masonry	1
428331	FL	HIGHLANDS COUNTY	2743654	-8142104	Residential	Wood	1
953142	FL	HIGHLANDS COUNTY	2743654	-8142104	Residential	Wood	1
963186	FL	HIGHLANDS COUNTY	2743654	-8142104	Residential	Wood	1
366875	FL	HIGHLANDS COUNTY	2743654	-8142104	Residential	Wood	1
917090	FL	HIGHLANDS COUNTY	2743654	-8142104	Residential	Wood	1
452055	FL	HIGHLANDS COUNTY	2743654	-8142104	Residential	Wood	1
337392	FL	HIGHLANDS COUNTY	2743654	-8142104	Residential	Wood	1
745317	FL	HIGHLANDS COUNTY	2744186	-81420013	Residential	Wood	1
408897	FL	HIGHLANDS COUNTY	2744186	-81420013	Residential	Wood	1
913419	FL	HIGHLANDS COUNTY	2744186	-81419502	Residential	Wood	1
938424	FL	HIGHLANDS COUNTY	27435963	-81422134	Residential	Masonry	3
462196	FL	HIGHLANDS COUNTY	27435963	-81422134	Residential	Wood	3
564922	FL	HIGHLANDS COUNTY	27435963	-81422134	Residential	Wood	3
446671	FL	HIGHLANDS COUNTY	27435963	-81422134	Residential	Wood	3
676502	FL	HIGHLANDS COUNTY	2744186	-81420013	Residential	Wood	1
400100	FL	HIGHLANDS COUNTY	2744186	-81420013	Residential	Wood	1
957440	FL	HIGHLANDS COUNTY	2743654	-8142104	Residential	Masonry	1
614143	FL	HIGHLANDS COUNTY	27430767	-81424591	Residential	Wood	1
534257	FL	HIGHLANDS COUNTY	27430815	-81424583	Residential	Wood	1
702687	FL	HIGHLANDS COUNTY	2742398	-8144403	Commercial	Reinforced Masonry	1
974615	FL	HIGHLANDS COUNTY	2742398	-8144403	Commercial	Reinforced Masonry	1
996601	FL	HIGHLANDS COUNTY	2743468	-8135384	Residential	Masonry	3
637233	FL	HIGHLANDS COUNTY	2752037	-8145315	Residential	Wood	3
518877	FL	HIGHLANDS COUNTY	2743459	-8133247	Residential	Wood	1
306252	FL	HIGHLANDS COUNTY	2743459	-8133247	Residential	Wood	1
802307	FL	HIGHLANDS COUNTY	2743548	-81334	Residential	Wood	1
774151	FL	HIGHLANDS COUNTY	27438852	-8136557	Residential	Wood	3
294299	FL	HIGHLANDS COUNTY	27438852	-8136557	Residential	Wood	3
992176	FL	HIGHLANDS COUNTY	27438852	-8136557	Residential	Wood	3
117130	FL	HIGHLANDS COUNTY	27438852	-8136557	Residential	Wood	3
992046	FL	HIGHLANDS COUNTY	27438852	-8136557	Residential	Wood	3
867643	FL	HIGHLANDS COUNTY	27442812	-81405273	Residential	Wood	1
180185	FL	HIGHLANDS COUNTY	27442812	-81405273	Residential	Wood	1
764368	FL	HIGHLANDS COUNTY	27442812	-81405273	Residential	Wood	1
341073	FL	HIGHLANDS COUNTY	2741427	-8140917	Residential	Wood	1
549993	FL	HIGHLANDS COUNTY	2741427	-8140917	Residential	Wood	1
855445	FL	HIGHLANDS COUNTY	2741427	-8140917	Residential	Wood	1
926890	FL	HIGHLANDS COUNTY	2741427	-8140917	Residential	Wood	1
368518	FL	HIGHLANDS COUNTY	2741427	-8140917	Residential	Wood	1
701463	FL	HIGHLANDS COUNTY	2743718	-8132192	Residential	Wood	1
258956	FL	HIGHLANDS COUNTY	2743718	-8132192	Residential	Wood	1
705388	FL	HIGHLANDS COUNTY	2743718	-8132192	Residential	Wood	1
417207	FL	HIGHLANDS COUNTY	2743718	-8132192	Residential	Wood	1
727973	FL	POLK COUNTY	28152	-816331	Residential	Wood	3
872944	FL	POLK COUNTY	28034187	-81789467	Commercial	Reinforced Concrete	1
274275	FL	POLK COUNTY	2801356	-8172854	Commercial	Reinforced Concrete	1
446981	FL	POLK COUNTY	2800432	-8172437	Residential	Masonry	1
153625	FL	POLK COUNTY	279461	-8172619	Residential	Masonry	1
894023	FL	POLK COUNTY	27956621	-81743866	Residential	Wood	1
356648	FL	POLK COUNTY	27956621	-81743866	Residential	Wood	1
541735	FL	POLK COUNTY	28018579	-81718407	Residential	Masonry	1
195286	FL	POLK COUNTY	28018579	-81718407	Residential	Wood	1
167899	FL	POLK COUNTY	28018579	-81718407	Residential	Masonry	1
335734	FL	POLK COUNTY	28018579	-81718407	Residential	Wood	1
763541	FL	POLK COUNTY	28021191	-81722565	Residential	Masonry	1
213828	FL	POLK COUNTY	28021191	-81722565	Residential	Masonry	1
667984	FL	POLK COUNTY	2802958	-8175471	Residential	Masonry	3
157510	FL	POLK COUNTY	2802958	-8175471	Residential	Masonry	3
415754	FL	POLK COUNTY	2802958	-8175471	Residential	Masonry	3
858171	FL	POLK COUNTY	2802958	-8175471	Residential	Wood	3
885981	FL	POLK COUNTY	2802958	-8175471	Residential	Masonry	3
775426	FL	POLK COUNTY	2802958	-8175471	Residential	Masonry	3
825078	FL	POLK COUNTY	2799726	-8175018	Residential	Masonry	3
777396	FL	POLK COUNTY	2799726	-8175018	Residential	Masonry	3
327574	FL	POLK COUNTY	2799726	-8175018	Commercial	Reinforced Masonry	3
983935	FL	POLK COUNTY	2799726	-8175018	Commercial	Reinforced Masonry	3
882867	FL	POLK COUNTY	2799726	-8175018	Residential	Wood	3
469184	FL	POLK COUNTY	2801887	-8171686	Residential	Masonry	1
566009	FL	POLK COUNTY	28003803	-81762009	Commercial	Reinforced Masonry	3
119565	FL	POLK COUNTY	2798694	-8173183	Commercial	Reinforced Masonry	1
591071	FL	POLK COUNTY	2798694	-8173183	Residential	Masonry	1
567602	FL	POLK COUNTY	2798694	-8173183	Residential	Masonry	1
603619	FL	POLK COUNTY	2798694	-8173183	Residential	Masonry	1
193510	FL	POLK COUNTY	27953024	-81722633	Residential	Wood	1
723931	FL	POLK COUNTY	27953024	-81722633	Residential	Masonry	1
875822	FL	POLK COUNTY	28015633	-81718559	Commercial	Reinforced Masonry	1
890724	FL	POLK COUNTY	28015633	-81718559	Commercial	Reinforced Masonry	1
988524	FL	POLK COUNTY	28015633	-81718559	Commercial	Reinforced Masonry	1
741707	FL	POLK COUNTY	28015633	-81718559	Residential	Wood	1
134117	FL	POLK COUNTY	28015633	-81718559	Residential	Masonry	1
258991	FL	POLK COUNTY	28015633	-81718559	Commercial	Reinforced Masonry	1
431089	FL	POLK COUNTY	28015633	-81718559	Residential	Masonry	1
515597	FL	POLK COUNTY	28015633	-81718559	Residential	Wood	1
545258	FL	POLK COUNTY	28015633	-81718559	Residential	Wood	1
455623	FL	POLK COUNTY	28020365	-81729218	Residential	Masonry	1
572740	FL	POLK COUNTY	2801116	-8173175	Commercial	Reinforced Masonry	1
721101	FL	POLK COUNTY	280007	-817561	Residential	Wood	3
640431	FL	POLK COUNTY	28024097	-8175811	Residential	Wood	1
138222	FL	POLK COUNTY	28014181	-81768593	Residential	Wood	4
565751	FL	POLK COUNTY	28009161	-81741531	Residential	Wood	1
503152	FL	POLK COUNTY	28016829	-81735023	Residential	Wood	1
923487	FL	POLK COUNTY	28022238	-81717621	Residential	Wood	1
706545	FL	POLK COUNTY	28016829	-81735023	Residential	Wood	1
508294	FL	POLK COUNTY	28004583	-81751343	Residential	Wood	1
789658	FL	POLK COUNTY	280007	-817561	Residential	Wood	3
250766	FL	POLK COUNTY	28016914	-81733383	Commercial	Reinforced Masonry	1
103002	FL	POLK COUNTY	28021639	-81730484	Residential	Masonry	1
603200	FL	POLK COUNTY	280223	-8172978	Residential	Masonry	1
586448	FL	POLK COUNTY	27999733	-81735641	Residential	Wood	1
602818	FL	POLK COUNTY	2800315	-8172571	Residential	Masonry	1
843082	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
541042	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
960254	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
579372	FL	POLK COUNTY	2800315	-8172571	Residential	Masonry	1
838272	FL	POLK COUNTY	2800315	-8172571	Residential	Masonry	1
987484	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
369463	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
240389	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
137836	FL	POLK COUNTY	2800315	-8172571	Residential	Masonry	1
808305	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
291735	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
163562	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
317198	FL	POLK COUNTY	2800315	-8172571	Residential	Wood	1
566414	FL	POLK COUNTY	280007	-817561	Residential	Wood	3
164703	FL	POLK COUNTY	2800395	-81728806	Residential	Wood	1
291748	FL	POLK COUNTY	2800395	-81728806	Residential	Wood	1
647809	FL	POLK COUNTY	280007	-817561	Residential	Wood	1
156445	FL	POLK COUNTY	280007	-817561	Residential	Wood	1
616059	FL	POLK COUNTY	280007	-817561	Residential	Wood	3
564416	FL	POLK COUNTY	27961164	-81737091	Residential	Wood	1
749932	FL	POLK COUNTY	27961802	-81798233	Residential	Masonry	1
184597	FL	POLK COUNTY	27961802	-81798233	Residential	Wood	1
209763	FL	POLK COUNTY	27961802	-81798233	Residential	Wood	1
748935	FL	POLK COUNTY	280007	-817561	Residential	Wood	4
844783	FL	POLK COUNTY	2796994	-8179214	Residential	Wood	3
351852	FL	POLK COUNTY	280007	-817561	Residential	Wood	3
166622	FL	POLK COUNTY	280118	-81842039	Residential	Wood	1
781105	FL	POLK COUNTY	28013675	-81839053	Residential	Wood	1
592160	FL	POLK COUNTY	28013675	-81839053	Residential	Wood	1
425679	FL	POLK COUNTY	28013675	-81839053	Residential	Wood	1
248289	FL	POLK COUNTY	27961802	-81798233	Residential	Wood	1
988918	FL	POLK COUNTY	27961802	-81798233	Residential	Wood	1
386786	FL	POLK COUNTY	27961802	-81798233	Residential	Wood	1
177007	FL	POLK COUNTY	27961802	-81798233	Residential	Wood	1
870783	FL	POLK COUNTY	27961802	-81798233	Residential	Wood	1
307258	FL	POLK COUNTY	27961802	-81798233	Residential	Wood	1
394963	FL	POLK COUNTY	27961735	-8172673	Residential	Wood	1
367122	FL	POLK COUNTY	28013675	-81839053	Residential	Wood	1
524156	FL	POLK COUNTY	28013675	-81839053	Residential	Wood	1
951777	FL	POLK COUNTY	28013675	-81839053	Residential	Wood	1
431272	FL	POLK COUNTY	28013675	-81839053	Residential	Wood	1
215144	FL	POLK COUNTY	27961918	-8172673	Residential	Wood	1
430727	FL	POLK COUNTY	280007	-817561	Residential	Wood	4
691913	FL	POLK COUNTY	280007	-817561	Residential	Wood	4
552665	FL	POLK COUNTY	28033182	-81791565	Residential	Wood	4
507560	FL	POLK COUNTY	28033182	-81791565	Residential	Wood	4
841943	FL	POLK COUNTY	28033182	-81791565	Residential	Wood	4
747985	FL	POLK COUNTY	28033182	-81791565	Residential	Wood	4
883558	FL	POLK COUNTY	28033182	-81791565	Residential	Wood	4
352557	FL	POLK COUNTY	28033182	-81791565	Residential	Wood	4
180525	FL	POLK COUNTY	27976415	-81722265	Residential	Wood	3
261335	FL	POLK COUNTY	27976415	-81722265	Residential	Wood	3
905953	FL	POLK COUNTY	28015024	-8176683	Residential	Wood	1
830496	FL	POLK COUNTY	28015024	-8176683	Residential	Wood	1
898446	FL	POLK COUNTY	28015024	-8176683	Residential	Wood	1
154305	FL	POLK COUNTY	28015024	-8176683	Residential	Wood	1
171799	FL	POLK COUNTY	28015024	-8176683	Residential	Wood	1
436308	FL	POLK COUNTY	27999733	-81735641	Residential	Wood	1
360227	FL	POLK COUNTY	2798869	-8173296	Residential	Masonry	1
847412	FL	POLK COUNTY	28013844	-81808846	Commercial	Reinforced Concrete	3
165352	FL	POLK COUNTY	28013675	-81839053	Residential	Wood	1
180266	FL	POLK COUNTY	28012877	-81732491	Commercial	Reinforced Masonry	1
922424	FL	POLK COUNTY	2800535	-8173132	Residential	Masonry	1
988025	FL	POLK COUNTY	2802607	-8177526	Commercial	Reinforced Masonry	3
882885	FL	POLK COUNTY	2801549	-8173498	Residential	Wood	3
296655	FL	POLK COUNTY	280225	-8173463	Residential	Masonry	1
757756	FL	POLK COUNTY	2801321	-8173341	Residential	Masonry	1
749370	FL	POLK COUNTY	2801483	-8173162	Residential	Masonry	1
519559	FL	POLK COUNTY	2801089	-8172952	Residential	Wood	1
788091	FL	POLK COUNTY	280314	-8173674	Residential	Wood	1
561961	FL	POLK COUNTY	2802957	-8173592	Residential	Wood	3
490834	FL	POLK COUNTY	280291	-8173494	Residential	Wood	1
920522	FL	POLK COUNTY	2803023	-8173532	Residential	Wood	1
181545	FL	POLK COUNTY	28034679	-81731567	Residential	Wood	1
640592	FL	POLK COUNTY	2803096	-8171311	Commercial	Reinforced Masonry	1
411502	FL	POLK COUNTY	2803096	-8171311	Residential	Wood	1
601183	FL	POLK COUNTY	2803096	-8171311	Residential	Masonry	1
632680	FL	POLK COUNTY	2803096	-8171311	Residential	Wood	1
151909	FL	POLK COUNTY	2803096	-8171311	Residential	Wood	1
874581	FL	POLK COUNTY	2803096	-8171311	Residential	Wood	1
930264	FL	POLK COUNTY	2802436	-8170272	Commercial	Reinforced Masonry	1
115760	FL	POLK COUNTY	2802436	-8170272	Residential	Masonry	1
378436	FL	POLK COUNTY	2802436	-8170272	Residential	Masonry	1
990517	FL	POLK COUNTY	2804566	-8175846	Residential	Masonry	1
678435	FL	POLK COUNTY	2804566	-8175846	Residential	Masonry	1
347972	FL	POLK COUNTY	2804566	-8175846	Residential	Wood	1
915046	FL	POLK COUNTY	2804566	-8175846	Commercial	Reinforced Masonry	1
112059	FL	POLK COUNTY	2804566	-8175846	Residential	Masonry	1
307209	FL	POLK COUNTY	2804453	-8171873	Residential	Masonry	1
344419	FL	POLK COUNTY	2804453	-8171873	Residential	Masonry	1
309715	FL	POLK COUNTY	2804453	-8171873	Commercial	Reinforced Masonry	1
679216	FL	POLK COUNTY	2804453	-8171873	Residential	Masonry	1
677489	FL	POLK COUNTY	2804453	-8171873	Residential	Masonry	1
493807	FL	POLK COUNTY	2804453	-8171873	Residential	Masonry	1
899101	FL	POLK COUNTY	2804453	-8171873	Residential	Masonry	1
432604	FL	POLK COUNTY	2804453	-8171873	Commercial	Reinforced Masonry	1
408157	FL	POLK COUNTY	2804453	-8171873	Residential	Wood	1
464042	FL	POLK COUNTY	28045805	-81716492	Residential	Wood	1
431079	FL	POLK COUNTY	28045805	-81716492	Commercial	Reinforced Masonry	1
234581	FL	POLK COUNTY	28045805	-81716492	Residential	Masonry	1
731940	FL	POLK COUNTY	28045805	-81716492	Residential	Masonry	1
601787	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
262607	FL	POLK COUNTY	28080799	-81652977	Residential	Masonry	3
225750	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
690045	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
507465	FL	POLK COUNTY	28080799	-81652977	Residential	Masonry	3
233534	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
314036	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
822231	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
108976	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
174320	FL	POLK COUNTY	28033159	-81769829	Commercial	Reinforced Masonry	1
408593	FL	POLK COUNTY	28033159	-81769829	Commercial	Reinforced Masonry	1
924133	FL	POLK COUNTY	28033159	-81769829	Commercial	Reinforced Masonry	1
219050	FL	POLK COUNTY	28033159	-81769829	Residential	Wood	1
208948	FL	POLK COUNTY	28044199	-81734962	Commercial	Reinforced Concrete	1
799086	FL	POLK COUNTY	280486	-81719	Residential	Wood	4
775158	FL	POLK COUNTY	28036743	-81726891	Residential	Wood	1
870965	FL	POLK COUNTY	28047161	-81673027	Residential	Wood	1
230250	FL	POLK COUNTY	2802403	-8172836	Commercial	Reinforced Concrete	1
846961	FL	POLK COUNTY	2803083	-81650444	Residential	Masonry	1
340327	FL	POLK COUNTY	28033272	-81731186	Residential	Wood	1
588572	FL	POLK COUNTY	28031998	-81749603	Residential	Wood	1
300316	FL	POLK COUNTY	28029619	-81767982	Residential	Wood	1
510953	FL	POLK COUNTY	28039026	-81701515	Residential	Wood	1
777857	FL	POLK COUNTY	280486	-81719	Residential	Wood	4
995940	FL	POLK COUNTY	28046371	-81739067	Residential	Wood	1
395987	FL	POLK COUNTY	28040878	-81717453	Residential	Wood	1
192253	FL	POLK COUNTY	28031971	-81725601	Residential	Wood	1
919672	FL	POLK COUNTY	2802654	-8173018	Residential	Masonry	1
489298	FL	POLK COUNTY	2802895	-8172975	Residential	Masonry	1
371393	FL	POLK COUNTY	28034565	-81727905	Residential	Wood	1
629273	FL	POLK COUNTY	2806287	-8170363	Residential	Wood	3
327207	FL	POLK COUNTY	2806287	-8170363	Residential	Wood	3
102983	FL	POLK COUNTY	28053966	-8175519	Residential	Wood	1
765534	FL	POLK COUNTY	280486	-81719	Residential	Masonry	1
296873	FL	POLK COUNTY	28042772	-81715393	Residential	Wood	1
712447	FL	POLK COUNTY	28053966	-8175519	Residential	Wood	1
897610	FL	POLK COUNTY	28034437	-81727272	Commercial	Reinforced Masonry	1
831835	FL	POLK COUNTY	28043936	-81715752	Commercial	Reinforced Masonry	1
291876	FL	POLK COUNTY	2804371	-8171562	Residential	Wood	1
736123	FL	POLK COUNTY	2808432	-8169389	Residential	Wood	1
303637	FL	POLK COUNTY	2802334	-8173096	Residential	Wood	1
703632	FL	POLK COUNTY	28022976	-81730423	Residential	Masonry	1
332442	FL	POLK COUNTY	2802334	-8173096	Commercial	Reinforced Masonry	1
555966	FL	POLK COUNTY	28056168	-81729584	Residential	Wood	1
944918	FL	POLK COUNTY	28056168	-81729584	Residential	Masonry	1
484751	FL	POLK COUNTY	28056168	-81729584	Residential	Wood	1
386054	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
598107	FL	POLK COUNTY	28080799	-81652977	Residential	Wood	3
216204	FL	POLK COUNTY	28035286	-81718536	Residential	Wood	1
139314	FL	POLK COUNTY	28035286	-81718536	Residential	Wood	1
339283	FL	POLK COUNTY	28025955	-81693871	Residential	Wood	1
383909	FL	POLK COUNTY	2802685	-81732569	Commercial	Reinforced Masonry	1
321471	FL	POLK COUNTY	2803316	-8176997	Residential	Wood	4
738357	FL	POLK COUNTY	2803316	-8176997	Residential	Wood	4
414928	FL	POLK COUNTY	2803316	-8176997	Residential	Wood	4
956941	FL	POLK COUNTY	2806969	-8170332	Residential	Masonry	1
830281	FL	POLK COUNTY	2802423	-8173011	Commercial	Reinforced Masonry	1
671008	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
200718	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
159410	FL	POLK COUNTY	28027233	-81718513	Residential	Wood	4
529695	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
930024	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
887959	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
569264	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
967568	FL	POLK COUNTY	2805168	-8175101	Residential	Wood	3
120909	FL	POLK COUNTY	2803808	-81703755	Residential	Wood	3
754119	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
225522	FL	POLK COUNTY	28042795	-81668285	Residential	Wood	4
921444	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
388857	FL	POLK COUNTY	2806434	-8172973	Residential	Wood	4
593048	FL	POLK COUNTY	28064325	-81733051	Residential	Wood	3
128831	FL	POLK COUNTY	2802249	-817063	Residential	Wood	3
865339	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
366545	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
800958	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
619170	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
959648	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
413486	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
324669	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
853704	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
339273	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
733918	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
108143	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
837588	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
645322	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
450415	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
364184	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
922748	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
161767	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
512924	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
783640	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
245541	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
998218	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
806929	FL	POLK COUNTY	28023725	-81699485	Residential	Wood	3
889090	FL	POLK COUNTY	2801812	-8171573	Residential	Wood	3
756314	FL	POLK COUNTY	2801812	-8171573	Residential	Wood	3
281888	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
811398	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
823420	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
222583	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
323151	FL	POLK COUNTY	2801752	-81642695	Residential	Wood	3
997957	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
913744	FL	POLK COUNTY	2800316	-81674795	Residential	Wood	3
665518	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
525267	FL	POLK COUNTY	2797524	-8169335	Residential	Wood	3
861083	FL	POLK COUNTY	280218	-817271	Residential	Wood	4
462644	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
834482	FL	POLK COUNTY	280218	-817271	Residential	Wood	3
